customer_id,region,age,income,tenure_months,web_user,freq_last_3m,avg_ticket,prior_spend_3m,treatment,propensity,true_hte_ticket_mult,post_spend_3m
3107,South,70,35464.99,31,0,3,29.05,75.27,0,0.1792,2.555,87.12
3108,East,22,28355.29,53,1,3,34.57,117.0,0,0.3029,2.784,169.41
3109,North,63,60421.79,70,1,9,25.14,253.18,0,0.3956,3.146,252.9
3110,West,27,28295.44,68,0,2,58.9,124.82,0,0.241,2.483,85.12
3111,South,25,29726.6,11,0,11,7.48,78.23,0,0.2307,2.547,63.28
3112,South,39,33510.81,36,0,8,38.93,296.91,0,0.2707,2.585,265.23
3113,East,42,46711.31,37,1,11,34.15,402.72,0,0.4437,3.017,389.85
3114,East,66,54311.96,45,1,3,22.65,73.33,0,0.2712,3.043,129.44
3115,South,57,62890.08,46,1,7,31.98,247.72,0,0.3579,3.121,247.88
3116,East,26,60674.57,61,0,5,15.55,86.04,0,0.191,2.793,87.85
3117,North,51,45011.61,38,0,7,53.84,396.22,0,0.3041,2.7,373.06
3118,East,67,60307.83,50,1,4,35.31,171.17,0,0.3211,3.097,189.92
3119,South,55,34935.01,64,0,7,45.98,292.89,0,0.2796,2.599,296.23
3120,South,31,17687.01,8,1,6,29.18,176.22,1,0.3089,2.677,277.89
3121,North,25,34933.03,46,0,9,51.14,421.68,1,0.3352,2.599,517.25
3122,South,43,32906.09,27,1,4,35.42,193.6,0,0.3044,2.829,258.31
3123,South,44,35520.19,65,1,11,47.88,587.0,0,0.4868,2.905,541.03
3124,South,38,30609.38,40,1,4,41.81,192.66,0,0.3278,2.806,171.13
3125,North,24,38083.36,43,0,4,34.6,147.65,0,0.2161,2.581,189.46
3126,North,24,54300.26,54,1,5,47.0,232.99,0,0.3792,3.043,259.17
3127,East,48,70728.86,18,1,7,85.22,835.57,0,0.5034,3.043,757.33
3128,North,71,19119.8,39,0,12,21.43,303.99,0,0.3069,2.441,322.01
3129,East,52,25683.98,55,0,6,33.55,191.61,0,0.2399,2.457,180.05
3130,West,42,33128.31,56,0,6,19.48,112.09,0,0.2127,2.531,132.44
3131,South,71,56486.13,17,0,6,39.98,247.85,1,0.2328,2.765,360.22
3132,West,57,41925.79,60,0,7,37.71,242.55,0,0.2677,2.669,316.34
3133,North,58,34138.36,12,0,7,58.31,386.9,0,0.2993,2.591,416.07
3134,North,50,55751.0,19,1,5,31.92,123.22,1,0.3202,3.058,262.88
3135,East,61,59345.85,61,1,5,46.42,148.71,0,0.3722,3.093,177.65
3136,West,46,44718.6,44,1,6,10.04,78.13,1,0.2912,2.947,80.82
3137,West,53,32756.71,39,1,7,36.82,238.17,0,0.378,2.878,241.36
3138,North,53,49054.19,40,1,10,24.56,234.42,1,0.4049,3.041,298.49
3139,West,60,41500.98,69,1,6,42.11,255.26,1,0.3826,2.915,372.24
3140,South,69,41384.8,17,1,5,48.82,269.56,0,0.3505,2.914,264.51
3141,South,34,37314.0,22,0,6,27.8,186.22,0,0.2104,2.573,133.41
3142,North,57,58874.75,35,0,6,41.49,287.35,0,0.2568,2.789,274.23
3143,West,19,48748.2,61,1,6,30.72,200.19,0,0.3499,2.987,202.85
3144,North,48,60535.51,39,0,5,35.57,170.69,0,0.2306,2.795,203.94
3145,West,69,65044.89,52,1,7,39.94,332.58,1,0.3921,3.1,421.9
3146,East,54,51884.71,59,1,5,22.95,111.69,0,0.3087,3.019,95.72
3147,East,33,37402.84,64,1,6,23.01,159.43,0,0.327,2.874,136.67
3148,East,52,60604.89,33,1,6,45.41,209.52,0,0.3774,3.094,200.23
3149,West,38,51984.97,33,1,3,26.87,96.35,1,0.2787,3.02,150.99
3150,North,42,84050.52,6,0,12,50.36,523.46,0,0.3614,2.609,539.88
3151,North,31,49651.54,6,1,8,13.7,85.76,1,0.3145,3.047,164.94
3152,East,53,55465.32,35,1,8,46.22,297.74,0,0.4192,3.105,372.32
3153,South,29,49356.36,54,1,6,35.1,217.0,0,0.3507,2.994,196.93
3154,North,43,43513.52,60,1,7,33.88,318.45,1,0.3812,2.985,437.39
3155,North,71,41118.13,30,0,6,36.77,214.12,0,0.2438,2.611,180.67
3156,South,61,49413.66,41,0,5,17.65,86.76,1,0.1861,2.694,186.55
3157,North,41,52817.64,58,0,8,48.46,432.41,1,0.3141,2.778,542.96
3158,North,73,62315.82,23,0,5,29.84,136.3,0,0.2117,2.777,143.3
3159,West,18,49632.76,12,1,5,24.99,122.14,0,0.2935,2.996,165.81
3160,South,72,38056.66,66,1,10,60.97,577.87,0,0.5062,2.931,580.82
3161,West,38,40097.19,39,0,7,30.81,279.34,0,0.246,2.651,242.44
3162,West,64,25155.95,12,1,8,24.64,199.33,0,0.3446,2.802,198.05
3163,North,72,69918.21,18,1,6,44.75,298.68,1,0.3724,3.001,470.83
3164,East,52,36882.4,24,1,8,38.16,272.68,1,0.3889,2.919,368.06
3165,East,52,59511.61,15,0,4,47.12,156.28,0,0.2237,2.795,169.56
3166,East,60,49148.26,32,1,2,36.0,79.17,0,0.2817,2.991,105.07
3167,North,31,49555.98,58,0,3,46.46,144.67,0,0.2306,2.696,193.51
3168,North,28,43238.28,53,1,4,59.63,275.37,1,0.3959,2.932,465.37
3169,North,37,33183.02,66,1,4,25.91,89.84,0,0.3066,2.832,94.19
3170,East,45,30471.97,60,1,3,29.49,87.25,0,0.2917,2.805,37.04
3171,West,60,70926.98,23,1,2,15.77,25.44,0,0.2329,2.991,60.26
3172,East,32,46709.42,5,1,4,39.56,146.5,0,0.3051,2.967,155.42
3173,East,50,61879.02,11,0,7,36.5,200.11,0,0.2412,2.831,254.68
3174,West,18,65773.6,57,1,10,50.15,480.14,1,0.4825,3.092,627.86
3175,East,19,38837.3,25,1,3,34.66,124.37,1,0.2909,2.888,211.77
3176,North,73,51352.59,52,1,3,33.99,88.84,0,0.3075,3.014,64.42
3177,West,66,45675.16,33,1,5,37.35,162.35,0,0.3396,2.957,161.35
3178,South,67,27641.79,64,0,9,32.19,282.45,1,0.2785,2.526,367.7
3179,North,36,42217.8,37,1,10,39.42,383.28,0,0.4469,2.972,374.44
3180,East,47,53812.6,64,0,9,37.72,378.67,0,0.2983,2.788,325.81
3181,West,56,37514.56,18,1,3,41.47,100.16,0,0.3059,2.875,25.23
3182,South,32,40127.35,56,1,5,32.27,100.74,0,0.3257,2.901,78.64
3183,South,60,42399.5,38,0,7,41.6,293.98,1,0.2622,2.674,322.71
3184,North,57,76672.94,14,1,7,42.41,372.12,0,0.3813,2.983,330.45
3185,North,41,17489.27,17,0,3,31.08,90.54,0,0.1855,2.375,109.1
3186,North,42,52524.65,23,1,4,34.02,144.16,0,0.3111,3.025,194.54
3187,East,35,41199.91,11,1,1,32.89,32.5,1,0.2461,2.912,100.77
3188,West,63,35390.18,67,0,9,20.28,202.89,0,0.259,2.604,174.13
3189,North,74,40831.86,16,1,8,29.17,223.06,0,0.3645,2.958,238.16
3190,South,74,55010.64,43,0,3,44.13,130.92,0,0.2118,2.75,121.91
3191,North,61,55867.85,41,0,7,45.15,393.75,1,0.2838,2.809,511.42
3192,North,37,47790.26,39,1,5,39.06,228.83,0,0.3514,2.978,239.63
3193,East,62,61391.12,45,1,2,22.84,40.94,0,0.2561,3.086,41.32
3194,East,31,64032.49,66,0,3,46.74,126.23,0,0.2269,2.76,167.81
3195,East,69,57245.64,69,1,5,57.22,260.54,0,0.4039,3.072,329.27
3196,South,33,36807.11,63,0,6,42.12,210.12,0,0.2548,2.568,175.31
3197,East,40,52416.62,33,1,1,34.97,32.07,0,0.2639,3.024,72.67
3198,North,23,52488.01,52,1,13,24.63,314.39,0,0.4691,3.075,373.38
3199,North,22,32765.53,14,1,3,34.83,92.37,0,0.2901,2.828,146.42
3200,West,40,21458.42,63,0,10,29.06,312.91,0,0.2957,2.465,283.73
3201,West,49,15000.0,14,0,9,32.61,219.82,0,0.267,2.4,210.59
3202,West,18,46047.83,9,0,9,50.47,373.84,0,0.307,2.71,307.08
3203,West,66,49470.6,59,1,10,45.6,501.06,0,0.4694,3.045,458.83
3204,East,24,27273.28,54,1,3,30.88,119.07,0,0.2939,2.773,107.65
3205,West,74,60690.48,10,1,6,36.05,224.53,0,0.3378,3.093,237.24
3206,South,33,47283.27,69,1,4,34.94,122.28,0,0.3172,2.973,92.08
3207,North,39,65241.79,8,1,3,29.8,74.47,0,0.2733,3.048,89.39
3208,North,27,50558.04,4,1,7,18.88,124.71,1,0.3089,3.056,198.32
3209,North,64,29005.0,68,1,4,44.94,213.89,0,0.3574,2.79,201.58
3210,North,59,51874.22,16,1,3,49.18,158.93,0,0.3283,3.019,190.54
3211,South,22,55051.66,17,0,3,27.71,67.71,1,0.1708,2.751,137.96
3212,East,24,36785.65,57,1,8,27.16,229.11,1,0.3734,2.918,315.63
3213,West,52,23368.61,44,0,5,45.89,278.85,0,0.2518,2.434,232.44
3214,East,67,46504.44,37,1,7,27.01,222.55,1,0.3471,3.015,279.69
3215,North,24,29987.33,71,1,8,18.36,176.19,0,0.3578,2.85,210.18
3216,East,30,61813.31,7,0,7,29.67,232.63,0,0.2238,2.832,179.27
3217,South,49,38892.35,66,1,12,51.27,496.93,1,0.5171,2.939,644.8
3218,North,24,70869.02,20,0,3,28.72,75.72,0,0.1827,2.691,77.85
3219,South,35,15000.0,45,1,5,27.22,171.61,0,0.3093,2.65,109.95
3220,South,18,47021.93,24,1,1,29.35,27.85,0,0.2409,2.97,24.45
3221,South,46,66440.89,21,0,9,21.19,136.46,0,0.2378,2.786,164.51
3222,West,58,31645.44,23,1,10,19.19,209.35,0,0.375,2.866,280.43
3223,West,41,42611.99,40,1,8,31.85,295.41,1,0.3833,2.976,438.05
3224,East,32,38954.46,63,1,5,18.17,89.74,0,0.2972,2.89,70.55
3225,North,42,34743.49,8,1,6,30.22,196.27,0,0.3245,2.847,223.36
3226,West,47,48669.34,48,1,7,38.16,233.95,0,0.3857,3.037,218.42
3227,East,27,25568.68,62,0,4,39.52,147.08,0,0.2253,2.456,132.22
3228,North,24,43335.47,53,1,4,33.31,97.09,0,0.3233,2.933,138.21
3229,East,28,52739.91,70,0,12,20.62,207.6,0,0.3062,2.777,216.96
3230,South,74,41773.59,1,1,10,30.06,365.43,1,0.3766,2.968,447.25
3231,South,59,29996.94,26,1,5,39.14,98.4,0,0.3308,2.8,56.49
3232,North,25,60452.78,31,1,5,42.45,199.91,0,0.3564,3.095,173.05
3233,East,35,55953.85,39,0,6,31.72,175.11,0,0.2313,2.76,150.15
3234,North,41,29382.19,23,0,7,26.55,202.45,1,0.2325,2.544,288.38
3235,North,28,25588.39,18,1,5,36.0,122.39,0,0.3302,2.756,153.9
3236,North,66,30721.13,61,1,6,30.76,163.4,1,0.3541,2.807,309.2
3237,West,71,53179.1,17,0,9,22.78,186.91,0,0.2465,2.782,162.77
3238,South,31,49133.59,68,1,3,38.68,123.11,1,0.3096,2.991,294.78
3239,South,18,56851.24,3,1,4,35.22,140.68,1,0.2863,3.069,242.42
3240,South,33,40107.75,31,0,6,21.71,97.9,0,0.2026,2.601,107.27
3241,West,51,31128.99,44,1,12,27.43,312.38,0,0.4499,2.861,302.34
3242,East,64,58782.7,70,0,6,32.72,173.45,1,0.24,2.788,275.73
3243,West,37,36698.27,55,0,3,16.71,53.62,0,0.1703,2.567,85.38
3244,South,33,47798.22,2,1,2,26.28,50.61,1,0.2341,2.978,168.84
3245,North,32,21751.13,54,1,8,42.58,430.0,0,0.4241,2.768,404.48
3246,East,18,36452.84,24,1,7,29.12,183.55,0,0.3451,2.915,187.36
3247,South,18,60140.94,62,0,8,25.42,186.03,0,0.2471,2.849,158.14
3248,West,42,34255.88,56,1,8,47.99,353.3,1,0.4361,2.893,499.71
3249,West,53,57217.56,14,1,4,39.19,152.24,0,0.3142,3.072,164.21
3250,South,18,15000.0,26,1,7,43.34,341.72,0,0.379,2.7,302.74
3251,West,29,36609.13,59,1,4,25.58,95.52,1,0.3009,2.866,139.27
3252,East,69,42429.68,66,1,6,31.59,178.28,0,0.3503,2.924,186.2
3253,South,74,71138.1,43,1,6,34.87,220.43,0,0.3463,2.989,256.93
3254,South,54,27464.06,16,1,5,37.72,161.84,0,0.3201,2.775,211.19
3255,North,47,55064.9,28,1,3,62.43,205.01,0,0.373,3.051,168.5
3256,West,51,60853.98,57,0,3,36.01,101.9,1,0.2059,2.791,238.38
3257,North,39,34177.66,43,0,3,48.01,124.51,0,0.2301,2.542,157.46
3258,South,29,39397.14,15,1,7,62.46,316.6,0,0.4256,2.944,346.77
3259,East,39,47124.43,21,1,8,55.59,371.23,0,0.4373,3.021,371.37
3260,North,57,22777.73,14,1,4,36.89,142.98,0,0.3121,2.728,140.87
3261,North,55,38173.45,34,1,5,48.77,240.48,0,0.3757,2.882,263.77
3262,East,56,64141.68,32,0,7,36.53,244.81,0,0.2536,2.809,164.57
3263,North,52,52839.82,39,1,11,34.53,295.54,0,0.4533,3.078,263.68
3264,South,21,42648.73,68,1,7,45.09,305.62,1,0.4001,2.976,401.94
3265,South,53,46696.09,47,1,3,45.6,104.94,1,0.3231,2.967,226.43
3266,North,68,53713.58,42,0,7,41.09,232.82,0,0.2743,2.787,189.28
3267,North,54,56586.15,27,1,7,32.99,268.51,0,0.3646,3.116,248.95
3268,West,51,36653.79,46,0,4,29.2,114.45,1,0.2033,2.567,179.79
3269,West,30,68020.81,68,1,6,20.52,130.9,0,0.3235,3.02,128.49
3270,North,63,64745.22,1,1,8,36.95,357.66,1,0.3725,3.103,470.7
3271,West,43,55158.86,25,1,6,37.84,223.99,0,0.3541,3.052,184.37
3272,East,32,32355.6,5,0,6,44.97,307.37,1,0.2408,2.524,396.9
3273,East,45,29696.64,15,1,4,17.49,73.69,0,0.2593,2.797,80.95
3274,East,24,40100.94,5,0,3,36.25,96.49,0,0.1835,2.601,48.27
3275,East,70,45911.48,43,0,5,32.57,158.53,0,0.2205,2.659,160.7
3276,West,58,18472.62,59,1,5,34.31,151.38,0,0.3412,2.685,163.27
3277,South,36,52420.4,67,1,4,49.94,217.11,0,0.3573,3.024,235.43
3278,East,63,64311.93,17,1,9,50.38,519.0,1,0.4383,3.107,608.42
3279,South,21,53647.11,50,0,5,47.19,186.39,0,0.2486,2.736,180.49
3280,North,40,34859.21,24,0,4,36.13,124.73,0,0.2114,2.549,170.93
3281,East,55,33083.95,23,1,4,32.73,123.23,0,0.3015,2.831,77.67
3282,North,19,49497.79,44,0,2,49.45,86.31,0,0.2195,2.695,97.45
3283,South,58,42700.44,49,1,4,55.52,213.17,0,0.3688,2.927,164.74
3284,North,64,51645.62,42,0,6,54.19,341.19,0,0.29,2.716,319.49
3285,North,51,54025.82,8,0,7,40.87,339.85,0,0.2544,2.79,306.37
3286,East,29,61378.36,30,1,9,35.48,293.5,0,0.4044,3.136,297.37
3287,East,60,28018.15,21,1,6,43.3,236.98,1,0.3636,2.78,346.19
3288,South,37,48324.28,1,1,6,44.06,277.8,0,0.3416,2.983,230.23
3289,North,59,39547.87,3,0,5,30.2,149.06,0,0.2004,2.595,202.48
3290,South,53,43520.47,32,1,5,32.69,124.41,0,0.3174,2.935,134.87
3291,South,23,57966.13,8,0,2,71.57,123.88,1,0.2374,2.78,356.72
3292,East,23,59596.89,53,1,3,30.19,85.35,1,0.292,3.096,154.03
3293,East,18,65976.65,4,1,4,45.22,201.01,1,0.3188,3.04,324.84
3294,South,22,51383.85,17,0,5,28.83,167.34,0,0.1968,2.714,196.63
3295,South,35,43349.75,70,1,7,33.51,195.92,0,0.3674,2.983,172.32
3296,West,19,41206.82,51,0,5,23.94,105.18,0,0.2072,2.612,112.1
3297,West,71,18978.67,40,1,5,23.97,134.66,0,0.3079,2.69,138.9
3298,South,70,65096.03,2,1,12,42.41,470.72,0,0.4522,3.099,377.28
3299,South,27,40171.52,4,1,5,40.98,214.69,0,0.3186,2.902,208.25
3300,North,35,52588.46,65,1,1,57.08,55.12,0,0.3357,3.026,57.38
3301,West,60,55184.95,57,0,11,35.31,387.99,0,0.3279,2.802,369.03
3302,South,55,26320.27,68,1,4,36.87,137.42,1,0.3222,2.763,221.09
3303,South,51,31149.8,58,1,0,34.49,5.0,0,0.25,2.811,5.0
3304,West,74,68205.3,1,1,10,23.33,177.58,0,0.3675,3.068,159.16
3305,East,53,49356.53,58,0,5,42.07,196.57,0,0.2446,2.694,181.33
3306,North,56,36291.22,33,0,6,32.97,227.0,0,0.2369,2.563,246.01
3307,North,46,43104.79,50,0,10,17.77,170.96,0,0.2691,2.681,162.3
3308,North,47,61293.55,30,0,5,48.29,235.75,0,0.2547,2.787,238.89
3309,East,34,59014.72,52,1,4,28.11,127.8,1,0.3032,3.09,225.58
3310,North,47,23008.77,60,1,3,38.97,124.17,1,0.3223,2.73,223.07
3311,West,70,69514.26,70,1,2,39.39,88.19,0,0.3035,3.005,126.82
3312,West,39,59492.22,39,1,5,37.52,219.88,0,0.3431,3.095,205.98
3313,East,25,42712.87,20,0,4,22.95,71.22,0,0.1799,2.627,64.22
3314,East,52,27124.16,44,0,7,51.75,334.62,0,0.2951,2.521,356.75
3315,South,62,60810.13,36,1,3,26.26,68.41,0,0.2703,3.092,81.55
3316,North,72,52146.41,15,0,9,5.53,51.74,1,0.212,2.771,20.31
3317,East,48,23133.02,52,1,5,45.18,259.27,1,0.3665,2.731,297.22
3318,North,62,41518.83,6,0,6,44.79,165.67,1,0.2467,2.615,338.6
3319,North,32,91892.59,29,1,7,20.66,109.05,0,0.3323,2.831,123.11
3320,South,42,45247.53,50,0,7,34.93,166.36,0,0.251,2.702,163.39
3321,North,41,33870.44,66,1,4,47.96,165.26,0,0.3655,2.839,104.52
3322,South,36,29872.55,45,0,4,51.94,206.74,0,0.2429,2.499,199.11
3323,East,58,71581.48,70,0,7,42.35,364.9,0,0.2774,2.734,318.81
3324,West,68,57716.39,60,1,5,44.92,177.77,0,0.3706,3.077,171.54
3325,East,36,66111.59,17,1,2,43.6,117.41,1,0.2913,3.039,233.56
3326,West,25,48722.78,60,0,4,33.35,142.17,0,0.2144,2.687,136.95
3327,South,65,63810.29,24,1,12,21.93,281.89,1,0.4117,3.112,350.65
3328,West,66,32275.19,45,1,9,31.87,313.71,0,0.4047,2.873,316.74
3329,East,71,47438.86,15,1,3,48.49,112.66,0,0.3192,2.974,119.22
3330,North,32,49305.8,39,0,4,48.38,173.71,0,0.2439,2.693,181.55
3331,West,58,65736.7,49,0,5,37.44,155.91,0,0.2346,2.743,106.87
3332,South,58,49782.65,65,1,5,31.0,167.81,0,0.324,2.998,166.15
3333,North,63,35617.32,67,0,3,55.82,142.28,0,0.2522,2.556,157.24
3334,North,63,45961.11,57,1,7,36.49,243.45,0,0.388,3.01,241.55
3335,South,72,19853.8,40,1,6,42.65,226.52,0,0.3664,2.699,268.25
3336,South,45,15000.0,63,0,4,20.52,98.45,0,0.1836,2.35,96.26
3337,East,22,57470.12,8,1,9,34.33,276.09,0,0.3837,3.125,230.38
3338,West,28,39378.84,71,1,6,48.03,236.28,1,0.3997,2.894,372.07
3339,South,68,41078.74,15,1,7,18.57,137.38,0,0.3044,2.961,125.18
3340,East,66,57464.2,29,0,7,34.54,235.82,0,0.2476,2.825,182.3
3341,South,18,65955.16,65,1,6,39.91,286.23,0,0.3662,3.04,265.94
3342,West,38,53017.32,51,1,6,52.14,322.54,0,0.4078,3.03,355.68
3343,North,31,73921.09,61,1,5,46.71,239.62,0,0.38,2.961,227.25
3344,North,36,52540.34,49,1,3,55.32,185.32,0,0.3636,3.025,221.15
3345,East,54,49533.2,43,1,2,44.98,94.82,1,0.3092,2.995,259.66
3346,East,47,48605.83,13,1,11,45.68,554.58,0,0.4605,3.036,595.16
3347,West,45,25717.57,71,0,3,23.54,77.05,0,0.1838,2.457,99.96
3348,East,42,59339.98,46,0,8,23.19,173.62,1,0.2441,2.843,245.34
3349,West,54,15000.0,48,0,8,55.17,355.22,1,0.3249,2.4,478.35
3350,South,56,36206.21,31,0,11,29.56,311.64,1,0.2941,2.612,388.3
3351,North,20,45343.96,68,0,2,28.5,38.99,0,0.1833,2.653,45.84
3352,North,25,33153.57,32,0,7,7.31,44.74,0,0.1978,2.582,46.28
3353,North,37,38223.66,14,1,4,47.72,176.73,0,0.3407,2.882,195.06
3354,South,42,72590.63,13,0,8,21.57,203.59,0,0.2196,2.724,182.99
3355,South,74,61560.36,50,1,7,25.16,169.47,0,0.3406,3.134,115.98
3356,South,68,34712.58,53,1,3,48.13,180.23,0,0.3317,2.847,140.54
3357,East,54,37956.5,15,1,11,8.49,98.66,0,0.3549,2.93,160.9
3358,South,20,25844.94,50,1,2,51.3,76.0,0,0.3216,2.758,73.97
3359,East,23,55574.91,71,1,4,25.05,115.95,1,0.2985,3.056,220.97
3360,East,44,41253.86,38,0,7,33.24,265.62,0,0.2488,2.663,238.96
3361,South,51,15503.0,69,1,1,25.69,18.85,0,0.2465,2.655,57.43
3362,South,55,46511.75,12,1,5,19.04,104.17,0,0.2706,2.965,122.51
3363,East,26,51584.68,29,1,6,25.89,186.74,0,0.3219,3.016,246.6
3364,East,68,59447.11,40,0,7,25.07,116.52,0,0.2317,2.844,165.59
3365,South,46,43899.68,26,1,3,20.23,49.99,0,0.2514,2.939,81.87
3366,South,51,39409.93,8,1,3,53.51,181.07,0,0.32,2.894,162.64
3367,East,20,74793.97,33,0,6,23.37,134.45,1,0.2116,2.652,166.08
3368,East,64,45098.79,25,0,8,12.36,119.41,0,0.2127,2.701,124.24
3369,North,48,55793.43,15,1,7,10.23,80.79,0,0.2959,3.108,95.67
3370,South,30,36906.91,27,0,3,40.23,134.17,0,0.198,2.569,124.05
3371,West,36,55348.64,30,1,7,14.19,115.49,0,0.312,3.103,144.28
3372,North,38,23165.57,63,0,5,32.86,142.07,0,0.2307,2.432,152.16
3373,West,19,38068.99,35,1,5,58.63,275.89,0,0.4001,2.881,268.24
3374,North,71,26875.89,30,0,10,37.18,475.74,1,0.3086,2.519,595.14
3375,East,63,35925.4,28,1,6,38.89,218.17,0,0.3562,2.859,220.68
3376,South,68,63757.05,43,0,8,28.64,263.91,1,0.2497,2.812,297.7
3377,North,38,35815.11,20,1,4,34.84,133.49,0,0.3112,2.858,172.17
3378,West,49,55773.84,63,1,6,32.41,169.69,0,0.3549,3.058,179.19
3379,South,44,67758.98,30,0,8,38.7,259.94,0,0.2672,2.772,245.79
3380,West,45,44586.34,31,0,14,54.89,822.6,1,0.428,2.696,887.62
3381,South,51,59906.51,5,1,9,29.88,318.14,0,0.3614,3.149,344.65
3382,West,43,52966.29,63,0,3,25.55,81.31,0,0.1869,2.73,140.95
3383,West,62,46746.55,34,1,2,34.09,69.95,1,0.2805,2.967,161.57
3384,East,21,56254.73,10,1,8,46.52,303.47,1,0.4014,3.113,448.5
3385,North,28,72599.07,13,1,8,30.94,244.5,0,0.3669,3.024,257.06
3386,East,68,35440.97,26,1,6,38.2,232.58,0,0.353,2.854,178.36
3387,East,68,30611.99,56,0,6,41.14,211.21,0,0.2571,2.506,210.33
3388,West,64,29731.28,7,1,4,60.83,256.18,0,0.3664,2.797,199.5
3389,South,39,59916.42,9,0,6,46.07,244.47,0,0.2407,2.799,238.21
3390,South,44,61940.51,40,1,7,24.53,159.48,0,0.3351,3.131,229.65
3391,North,19,36944.45,36,0,5,8.71,48.05,0,0.1774,2.569,19.29
3392,East,33,15000.0,68,1,1,36.8,45.18,1,0.278,2.65,210.33
3393,West,59,34878.65,54,0,7,26.54,225.63,0,0.2411,2.599,277.33
3394,North,37,53217.81,47,0,10,29.17,281.99,0,0.2959,2.782,279.3
3395,East,45,43999.15,24,1,7,23.05,172.69,1,0.3288,2.99,259.95
3396,West,25,47705.22,45,1,6,28.94,188.09,0,0.3405,2.977,179.75
3397,North,46,37149.83,42,0,6,28.7,186.38,0,0.2312,2.571,177.12
3398,North,59,60211.34,20,0,6,33.61,203.16,0,0.2316,2.798,212.61
3399,East,50,50147.88,27,1,4,26.93,127.39,1,0.2894,3.001,190.47
3400,East,49,53796.95,67,0,6,26.39,141.97,0,0.2262,2.738,161.73
3401,North,70,47385.99,39,0,6,41.36,202.83,0,0.2582,2.674,208.44
3402,West,31,52865.52,34,0,3,34.97,109.27,0,0.1976,2.729,83.56
3403,East,35,51878.58,57,1,6,35.05,198.09,0,0.3582,3.019,219.37
3404,West,53,31078.88,19,1,3,34.41,131.73,0,0.2889,2.811,158.7
3405,West,45,50595.95,16,0,10,24.26,222.9,0,0.2645,2.756,256.95
3406,West,73,56872.62,71,1,6,52.24,358.51,1,0.4118,3.069,491.11
3407,East,21,62327.12,58,1,4,59.39,251.73,1,0.3894,3.077,459.5
3408,South,24,51241.61,31,0,9,49.86,349.51,0,0.3117,2.762,400.36
3409,East,37,30521.24,68,1,4,13.83,59.62,0,0.2709,2.805,71.35
3410,North,44,32830.24,27,1,11,27.06,265.22,0,0.424,2.878,268.86
3411,East,68,38472.78,48,0,5,43.5,293.42,0,0.2454,2.585,305.35
3412,North,46,47841.96,3,0,5,26.0,113.15,0,0.1924,2.678,58.67
3413,East,42,43166.46,50,0,3,26.59,67.83,0,0.1849,2.632,37.16
3414,North,27,28144.02,13,0,9,18.54,110.4,1,0.2379,2.531,153.51
3415,South,42,28054.2,18,1,5,30.65,133.95,0,0.3034,2.781,127.3
3416,North,48,15000.0,58,1,4,25.14,110.4,1,0.3034,2.65,190.38
3417,East,51,15000.0,15,1,8,6.31,42.1,0,0.2966,2.7,65.94
3418,West,52,43023.27,35,0,4,48.82,208.18,0,0.24,2.63,166.02
3419,North,42,79803.46,66,1,5,40.0,205.52,0,0.3619,2.902,242.17
3420,West,26,71951.69,68,1,8,18.97,127.88,1,0.3552,3.03,202.5
3421,West,26,30326.53,32,1,3,45.42,132.3,0,0.325,2.803,138.63
3422,South,26,47248.55,6,1,7,36.52,216.71,0,0.344,3.022,228.11
3423,East,53,23031.31,21,1,4,48.91,218.68,1,0.3425,2.73,331.79
3424,South,66,25318.36,44,0,7,43.81,219.46,0,0.2697,2.503,210.82
3425,North,68,27037.91,24,1,5,25.7,141.26,1,0.3075,2.77,188.51
3426,East,35,41617.52,52,0,6,43.03,227.34,0,0.2605,2.616,158.85
3427,North,22,42263.11,71,0,5,43.53,219.06,1,0.2549,2.623,326.32
3428,West,53,48790.53,45,1,5,47.67,252.34,1,0.3737,2.988,441.87
3429,West,20,54948.25,45,0,6,46.97,284.65,1,0.27,2.749,388.31
3430,West,53,39946.79,38,1,4,59.94,311.25,0,0.3864,2.899,254.09
3431,East,39,45543.03,14,1,3,46.43,129.02,0,0.3131,2.955,151.42
3432,East,65,28592.81,42,1,6,25.59,120.3,0,0.3277,2.786,114.25
3433,West,53,24832.54,67,0,6,37.13,292.9,1,0.2518,2.448,388.3
3434,North,60,22515.41,49,0,9,22.41,210.7,0,0.2641,2.475,234.77
3435,North,41,54738.72,54,1,5,49.51,250.54,0,0.3863,3.047,233.55
3436,East,65,39931.38,62,0,6,24.72,196.62,0,0.2222,2.599,209.69
3437,South,47,16933.2,28,0,8,61.77,392.0,0,0.3236,2.419,373.49
3438,South,53,44053.67,24,0,6,31.49,184.63,0,0.2189,2.641,125.41
3439,North,38,26267.68,69,1,10,34.47,285.09,1,0.4422,2.813,363.89
3440,East,43,69905.68,33,0,2,29.42,57.29,0,0.1733,2.701,43.2
3441,South,65,36317.67,53,0,8,26.4,163.74,0,0.2476,2.613,122.12
3442,North,40,55222.59,46,1,7,28.64,201.21,0,0.3624,3.102,179.03
3443,North,19,61334.45,9,0,6,37.78,225.09,1,0.2335,2.787,350.35
3444,South,39,30676.07,23,1,8,35.21,277.57,0,0.3727,2.857,269.81
3445,West,40,46140.71,24,0,7,29.88,136.0,1,0.2369,2.711,168.18
3446,South,41,53302.02,13,0,8,38.68,342.21,0,0.2568,2.783,294.56
